user_id,skill_name,correct
83515,1,0
83515,1,0
83515,1,0
83515,1,1
76316,1,1
76316,1,1
76316,1,1
76316,1,1
75227,1,1
75227,1,0
75227,1,1
75227,1,0
63827,1,0
63827,1,0
63827,1,0
63827,1,1
64503,1,0
64503,1,0
64503,1,0
64503,1,0
71546,1,0
71546,1,1
71546,1,0
71546,1,1
79894,1,0
79894,1,1
79894,1,0
79894,1,0
75603,1,1
75603,1,1
75603,1,1
75603,1,0
75981,1,0
75981,1,1
75981,1,0
75981,1,0
80004,1,0
80004,1,1
80004,1,1
80004,1,0
71530,1,0
71530,1,0
71530,1,1
71530,1,1
71537,1,1
71537,1,1
71537,1,0
71537,1,1
75616,1,0
75616,1,1
75616,1,0
75616,1,0
75860,1,0
75860,1,1
75860,1,0
75860,1,0
71610,1,1
71610,1,1
71610,1,1
71610,1,1
75991,1,0
75991,1,0
75991,1,0
75991,1,1
71548,1,1
71548,1,1
71548,1,1
71548,1,1
76320,1,1
76320,1,0
76320,1,1
76320,1,0
84640,1,0
84640,1,1
84640,1,0
84640,1,0
76277,1,0
76277,1,0
76277,1,0
76277,1,1
55814,1,0
55814,1,0
55814,1,1
55814,1,0
75919,1,0
75919,1,1
75919,1,0
75919,1,0
76154,1,0
76154,1,1
76154,1,0
76154,1,0
75613,1,0
75613,1,0
75613,1,0
75613,1,0
75912,1,0
75912,1,0
75912,1,1
75912,1,1
66039,1,1
66039,1,0
66039,1,0
66039,1,0
71613,1,1
71613,1,1
71613,1,1
71613,1,1
80221,1,0
80221,1,0
80221,1,1
80221,1,1
80343,1,0
80343,1,0
80343,1,0
80343,1,0
76027,1,0
76027,1,0
76027,1,0
76027,1,0
61773,1,0
61773,1,0
61773,1,0
61773,1,0
75968,1,0
75968,1,0
75968,1,0
75968,1,0
80341,1,0
80341,1,1
80341,1,0
80341,1,0
76322,1,1
76322,1,1
76322,1,0
76322,1,0
75149,1,1
75149,1,1
75149,1,1
75149,1,1
79994,1,1
79994,1,0
79994,1,0
79994,1,0
66038,1,1
66038,1,1
66038,1,0
66038,1,0
80003,1,1
80003,1,0
80003,1,0
80003,1,1
76416,1,0
76416,1,0
76416,1,0
76416,1,0
71545,1,0
71545,1,0
71545,1,0
71545,1,0
71611,1,1
71611,1,1
71611,1,1
71611,1,0
75989,1,0
75989,1,1
75989,1,1
75989,1,0
75133,1,1
75133,1,0
75133,1,0
75133,1,0
75602,1,0
75602,1,1
75602,1,1
75602,1,1
76064,1,0
76064,1,0
76064,1,0
76064,1,0
75997,1,1
75997,1,0
75997,1,0
75997,1,0
76163,1,1
76163,1,0
76163,1,0
76163,1,0
71547,1,1
71547,1,1
71547,1,1
71547,1,0
75930,1,0
75930,1,0
75930,1,0
75930,1,0
75902,1,0
75902,1,0
75902,1,0
75902,1,0
76336,1,0
76336,1,0
76336,1,0
76336,1,0
84634,1,0
84634,1,0
84634,1,0
84634,1,0
