user_id,skill_name,correct
64866,1,0
64866,1,0
64866,1,0
64866,1,0
64866,1,0
79976,1,1
79976,1,0
79976,1,1
79976,1,0
79976,1,1
70777,1,0
70777,1,1
70777,1,0
70777,1,1
70777,1,1
61983,1,0
61983,1,0
61983,1,1
61983,1,1
61983,1,0
81357,1,1
81357,1,0
81357,1,0
81357,1,1
81357,1,1
79848,1,1
79848,1,0
79848,1,1
79848,1,1
79848,1,0
62715,1,0
62715,1,0
62715,1,1
62715,1,1
62715,1,0
62470,1,0
62470,1,0
62470,1,1
62470,1,1
62470,1,1
53118,1,0
53118,1,1
53118,1,0
53118,1,0
53118,1,0
73340,1,1
73340,1,1
73340,1,1
73340,1,0
73340,1,1
78184,1,1
78184,1,1
78184,1,1
78184,1,0
78184,1,1
73318,1,1
73318,1,1
73318,1,0
73318,1,0
73318,1,1
70298,1,0
70298,1,1
70298,1,1
70298,1,0
70298,1,1
61631,1,1
61631,1,1
61631,1,1
61631,1,0
61631,1,1
62328,1,0
62328,1,0
62328,1,0
62328,1,1
62328,1,0
79971,1,1
79971,1,0
79971,1,0
79971,1,1
79971,1,0
79813,1,1
79813,1,1
79813,1,1
79813,1,1
79813,1,1
70863,1,1
70863,1,0
70863,1,1
70863,1,1
70863,1,1
81475,1,1
81475,1,1
81475,1,0
81475,1,1
81475,1,1
71580,1,1
71580,1,1
71580,1,1
71580,1,1
71580,1,1
70925,1,1
70925,1,1
70925,1,1
70925,1,1
70925,1,1
70797,1,0
70797,1,0
70797,1,1
70797,1,1
70797,1,1
70865,1,1
70865,1,1
70865,1,1
70865,1,1
70865,1,1
79842,1,1
79842,1,1
79842,1,1
79842,1,1
79842,1,1
62095,1,1
62095,1,0
62095,1,1
62095,1,0
62095,1,1
70843,1,0
70843,1,1
70843,1,1
70843,1,0
70843,1,1
52593,1,1
52593,1,0
52593,1,1
52593,1,1
52593,1,1
59269,1,1
59269,1,1
59269,1,0
59269,1,0
59269,1,0
61608,1,1
61608,1,0
61608,1,1
61608,1,1
61608,1,0
74314,1,1
74314,1,1
74314,1,1
74314,1,1
74314,1,1
70260,1,1
70260,1,1
70260,1,0
70260,1,1
70260,1,0
79967,1,1
79967,1,0
79967,1,1
79967,1,0
79967,1,1
70785,1,1
70785,1,0
70785,1,1
70785,1,1
70785,1,1
52687,1,0
52687,1,1
52687,1,1
52687,1,1
52687,1,1
73488,1,1
73488,1,1
73488,1,1
73488,1,1
73488,1,1
70766,1,1
70766,1,0
70766,1,0
70766,1,1
70766,1,1
72117,1,1
72117,1,1
72117,1,0
72117,1,0
72117,1,1
78173,1,0
78173,1,0
78173,1,0
78173,1,1
78173,1,1
79491,1,0
79491,1,0
79491,1,0
79491,1,1
79491,1,1
81369,1,1
81369,1,1
81369,1,1
81369,1,1
81369,1,1
75254,1,0
75254,1,0
