user_id,skill_name,correct
75147,1,1
75147,1,1
75147,1,1
75147,1,1
75147,1,1
75147,1,0
75147,1,0
71546,1,1
71546,1,1
71546,1,1
71546,1,0
71546,1,1
71546,1,1
71546,1,1
79894,1,1
79894,1,0
79894,1,1
79894,1,1
79894,1,1
79894,1,1
79894,1,1
71530,1,0
71530,1,1
71530,1,1
71530,1,1
71530,1,1
71530,1,0
71530,1,1
71537,1,1
71537,1,0
71537,1,1
71537,1,1
71537,1,1
71537,1,0
71537,1,1
71610,1,1
71610,1,1
71610,1,1
71610,1,1
71610,1,1
71610,1,1
71610,1,0
71548,1,1
71548,1,1
71548,1,1
71548,1,1
71548,1,1
71548,1,1
71548,1,1
75213,1,1
75213,1,0
75213,1,1
75213,1,1
75213,1,1
75213,1,0
75213,1,0
71613,1,0
71613,1,1
71613,1,1
71613,1,1
71613,1,0
71613,1,1
71613,1,1
80221,1,1
80221,1,1
80221,1,1
80221,1,0
80221,1,1
80221,1,1
80221,1,1
80343,1,1
80343,1,1
80343,1,1
80343,1,1
80343,1,1
80343,1,0
80343,1,1
78076,1,1
78076,1,0
78076,1,1
78076,1,1
78076,1,1
78076,1,1
78076,1,1
80341,1,1
80341,1,1
80341,1,1
80341,1,1
80341,1,1
80341,1,0
80341,1,0
75149,1,1
75149,1,1
75149,1,1
75149,1,1
75149,1,1
75149,1,1
75149,1,1
79994,1,0
79994,1,1
79994,1,1
79994,1,0
79994,1,0
79994,1,1
79994,1,1
80003,1,0
80003,1,1
80003,1,1
80003,1,0
80003,1,1
80003,1,1
80003,1,0
83196,1,0
83196,1,0
83196,1,0
83196,1,0
83196,1,0
83196,1,1
83196,1,0
71545,1,1
71545,1,1
71545,1,1
71545,1,1
71545,1,1
71545,1,1
71545,1,1
71606,1,1
71606,1,0
71606,1,1
71606,1,1
71606,1,1
71606,1,1
71606,1,1
71611,1,1
71611,1,1
71611,1,1
71611,1,1
71611,1,0
71611,1,1
71611,1,0
75133,1,1
75133,1,1
75133,1,1
75133,1,1
75133,1,1
75133,1,1
75133,1,0
71600,1,1
71600,1,1
71600,1,1
71600,1,1
71600,1,0
71600,1,1
71600,1,1
71547,1,1
71547,1,1
71547,1,1
71547,1,1
71547,1,1
71547,1,1
71547,1,1
77774,1,0
77774,1,1
77774,1,0
77774,1,0
77774,1,0
77774,1,0
77774,1,1
79917,1,1
79917,1,1
79917,1,1
79917,1,1
79917,1,1
79917,1,1
79917,1,0
77739,1,0
77739,1,0
77739,1,1
77739,1,1
77739,1,1
77739,1,0
