user_id,skill_name,correct
52358,1,0
52358,1,1
52358,1,1
52358,1,0
52358,1,0
52358,1,1
52358,1,0
54519,1,1
54519,1,1
54519,1,0
54519,1,0
54519,1,1
54519,1,0
54519,1,0
77860,1,1
77860,1,0
77860,1,1
77860,1,1
77860,1,1
77860,1,1
77860,1,1
53125,1,0
53125,1,0
53125,1,0
53125,1,0
53125,1,0
53125,1,1
53125,1,0
74882,1,1
74882,1,1
74882,1,1
74882,1,1
74882,1,1
74882,1,0
74882,1,0
61599,1,0
61599,1,1
61599,1,0
61599,1,0
61599,1,1
61599,1,1
61599,1,0
52488,1,1
52488,1,1
52488,1,0
52488,1,0
52488,1,1
52488,1,0
52488,1,0
62451,1,0
62451,1,1
62451,1,1
62451,1,1
62451,1,0
62451,1,1
62451,1,1
72786,1,0
72786,1,1
72786,1,0
72786,1,1
72786,1,1
72786,1,1
72786,1,1
62715,1,0
62715,1,0
62715,1,0
62715,1,0
62715,1,0
62715,1,0
62715,1,0
62477,1,1
62477,1,1
62477,1,0
62477,1,1
62477,1,1
62477,1,1
62477,1,1
62470,1,1
62470,1,1
62470,1,1
62470,1,1
62470,1,0
62470,1,1
62470,1,1
54638,1,0
54638,1,0
54638,1,0
54638,1,0
54638,1,0
54638,1,0
54638,1,0
52971,1,0
52971,1,1
52971,1,1
52971,1,0
52971,1,1
52971,1,1
52971,1,1
53118,1,0
53118,1,0
53118,1,0
53118,1,0
53118,1,0
53118,1,0
53118,1,0
73340,1,1
73340,1,0
73340,1,1
73340,1,1
73340,1,1
73340,1,1
73340,1,1
52371,1,1
52371,1,1
52371,1,0
52371,1,0
52371,1,1
52371,1,1
52371,1,1
55854,1,1
55854,1,1
55854,1,1
55854,1,1
55854,1,0
55854,1,1
55854,1,1
73318,1,1
73318,1,1
73318,1,1
73318,1,1
73318,1,1
73318,1,0
73318,1,1
72998,1,1
72998,1,0
72998,1,1
72998,1,0
72998,1,1
72998,1,1
72998,1,1
54563,1,0
54563,1,0
54563,1,0
54563,1,0
54563,1,0
54563,1,0
54563,1,0
62513,1,0
62513,1,1
62513,1,1
62513,1,1
62513,1,0
62513,1,0
62513,1,0
71689,1,0
71689,1,1
71689,1,1
71689,1,1
71689,1,1
71689,1,0
71689,1,0
52630,1,1
52630,1,0
52630,1,0
52630,1,1
52630,1,0
52630,1,0
52630,1,1
60489,1,1
60489,1,0
60489,1,0
60489,1,1
60489,1,0
60489,1,1
60489,1,0
62328,1,0
62328,1,0
62328,1,0
62328,1,0
62328,1,0
62328,1,0
62328,1,0
72953,1,1
72953,1,1
72953,1,1
72953,1,1
72953,1,1
72953,1,1
72953,1,0
72946,1,1
72946,1,1
72946,1,1
72946,1,1
72946,1,1
72946,1,1
72946,1,1
62049,1,1
62049,1,1
62049,1,0
62049,1,1
62049,1,1
62049,1,0
62049,1,1
62719,1,1
62719,1,0
62719,1,1
62719,1,1
62719,1,1
62719,1,1
62719,1,1
77759,1,1
77759,1,1
77759,1,1
77759,1,1
77759,1,1
77759,1,1
77759,1,1
55644,1,1
55644,1,1
55644,1,0
55644,1,1
55644,1,1
55644,1,1
55644,1,1
52666,1,0
52666,1,1
52666,1,1
52666,1,1
52666,1,1
52666,1,0
