user_id,skill_name,correct
74882,1,0
74882,1,1
74882,1,0
74882,1,0
74882,1,0
79848,1,1
79848,1,1
79848,1,1
79848,1,1
79848,1,0
75208,1,0
75208,1,1
75208,1,0
75208,1,0
75208,1,1
72410,1,0
72410,1,0
72410,1,1
72410,1,1
72410,1,1
73318,1,1
73318,1,1
73318,1,1
73318,1,1
73318,1,1
70298,1,1
70298,1,1
70298,1,0
70298,1,1
70298,1,1
61631,1,0
61631,1,1
61631,1,1
61631,1,1
61631,1,1
74759,1,1
74759,1,1
74759,1,1
74759,1,0
74759,1,1
62328,1,0
62328,1,0
62328,1,0
62328,1,0
62328,1,0
79813,1,1
79813,1,1
79813,1,0
79813,1,1
79813,1,1
62719,1,1
62719,1,1
62719,1,1
62719,1,1
62719,1,0
71580,1,1
71580,1,1
71580,1,0
71580,1,1
71580,1,1
79842,1,1
79842,1,1
79842,1,0
79842,1,1
79842,1,0
62095,1,1
62095,1,1
62095,1,0
62095,1,1
62095,1,1
70282,1,1
70282,1,1
70282,1,0
70282,1,1
70282,1,1
52593,1,1
52593,1,1
52593,1,0
52593,1,1
52593,1,1
70771,1,1
70771,1,1
70771,1,1
70771,1,1
70771,1,0
61608,1,0
61608,1,1
61608,1,1
61608,1,1
61608,1,1
79841,1,1
79841,1,1
79841,1,0
79841,1,1
79841,1,0
52687,1,1
52687,1,1
52687,1,0
52687,1,1
52687,1,1
70766,1,1
70766,1,1
70766,1,1
70766,1,1
70766,1,0
61687,1,1
61687,1,1
61687,1,1
61687,1,1
61687,1,1
71623,1,1
71623,1,1
71623,1,1
71623,1,0
71623,1,1
79854,1,1
79854,1,1
79854,1,1
79854,1,1
79854,1,1
54558,1,0
54558,1,0
54558,1,0
54558,1,1
54558,1,0
54336,1,0
54336,1,0
54336,1,0
54336,1,1
54336,1,0
54538,1,1
54538,1,1
54538,1,0
54538,1,0
54538,1,1
62023,1,1
62023,1,0
62023,1,0
62023,1,1
62023,1,0
61880,1,1
61880,1,1
61880,1,1
61880,1,1
61880,1,1
73503,1,0
73503,1,0
73503,1,0
73503,1,0
73503,1,0
81425,1,0
81425,1,1
81425,1,1
81425,1,1
81425,1,1
74387,1,1
74387,1,1
74387,1,0
74387,1,1
74387,1,1
73350,1,1
73350,1,1
73350,1,0
73350,1,1
73350,1,1
65038,1,1
65038,1,1
65038,1,1
65038,1,0
65038,1,1
54662,1,0
54662,1,0
54662,1,0
54662,1,0
54662,1,0
64865,1,0
64865,1,0
64865,1,0
64865,1,0
64865,1,0
62052,1,1
62052,1,1
62052,1,0
62052,1,1
62052,1,1
61973,1,1
61973,1,1
61973,1,1
61973,1,1
61973,1,1
74881,1,1
74881,1,1
74881,1,1
74881,1,1
74881,1,1
62732,1,0
62732,1,1
62732,1,1
62732,1,1
62732,1,1
79835,1,1
79835,1,1
79835,1,1
79835,1,0
79835,1,1
74747,1,1
74747,1,1
74747,1,1
74747,1,0
74747,1,1
75285,1,0
75285,1,0
75285,1,1
75285,1,0
75285,1,0
62718,1,1
62718,1,1
62718,1,1
62718,1,0
62718,1,0
70283,1,1
70283,1,1
70283,1,1
70283,1,1
70283,1,1
62060,1,1
62060,1,0
62060,1,0
62060,1,1
62060,1,1
81379,1,0
81379,1,1
81379,1,0
81379,1,0
81379,1,1
62721,1,1
62721,1,1
62721,1,1
62721,1,1
62721,1,0
54331,1,0
54331,1,0
54331,1,1
54331,1,0
54331,1,0
73332,1,1
73332,1,1
73332,1,1
73332,1,1
73332,1,1
70249,1,0
70249,1,0
70249,1,1
70249,1,1
70249,1,0
52778,1,0
52778,1,0
52778,1,0
52778,1,0
52778,1,1
62722,1,1
62722,1,0
62722,1,1
62722,1,0
62722,1,1
70926,1,1
70926,1,0
70926,1,0
70926,1,0
70926,1,0
61974,1,0
61974,1,0
61974,1,0
61974,1,1
61974,1,1
71622,1,1
71622,1,1
71622,1,1
71622,1,1
71622,1,1
73832,1,0
73832,1,1
73832,1,0
73832,1,1
73832,1,1
52610,1,0
52610,1,0
52610,1,1
52610,1,0
52610,1,0
81924,1,1
81924,1,1
81924,1,0
81924,1,1
81924,1,1
81473,1,0
81473,1,1
81473,1,0
81473,1,1
81473,1,1
74408,1,0
74408,1,1
74408,1,0
74408,1,1
74408,1,1
70254,1,1
70254,1,1
70254,1,0
70254,1,1
70254,1,1
62729,1,1
62729,1,1
62729,1,1
62729,1,1
62729,1,1
62014,1,1
62014,1,0
62014,1,1
62014,1,1
62014,1,1
62275,1,0
62275,1,1
62275,1,1
62275,1,0
62275,1,0
66298,1,0
66298,1,1
66298,1,1
66298,1,1
66298,1,1
79821,1,1
79821,1,0
79821,1,1
79821,1,1
79821,1,1
62074,1,0
62074,1,0
62074,1,1
62074,1,1
62074,1,0
81360,1,1
81360,1,1
81360,1,0
81360,1,0
81360,1,1
70248,1,0
70248,1,0
70248,1,1
70248,1,1
70248,1,1
66311,1,0
66311,1,1
66311,1,1
66311,1,1
66311,1,1
54555,1,0
54555,1,0
54555,1,0
54555,1,0
54555,1,0
70297,1,0
70297,1,1
70297,1,1
70297,1,1
70297,1,0
62289,1,1
62289,1,1
62289,1,1
62289,1,1
62289,1,1
82755,1,0
82755,1,1
82755,1,0
82755,1,0
82755,1,1
79968,1,1
79968,1,1
79968,1,1
79968,1,1
79968,1,1
70930,1,1
70930,1,1
70930,1,1
70930,1,1
70930,1,0
71586,1,1
71586,1,1
71586,1,1
71586,1,1
71586,1,0
55196,1,1
55196,1,1
55196,1,1
55196,1,1
55196,1,0
70263,1,1
70263,1,1
70263,1,0
70263,1,0
70263,1,1
54651,1,1
54651,1,0
54651,1,0
54651,1,0
54651,1,1
54619,1,0
54619,1,0
54619,1,0
54619,1,0
54619,1,0
62331,1,0
62331,1,0
62331,1,0
62331,1,1
62331,1,0
54562,1,0
54562,1,0
54562,1,0
54562,1,1
54562,1,0
62011,1,1
62011,1,1
62011,1,0
62011,1,0
62011,1,1
73356,1,0
73356,1,1
73356,1,1
73356,1,0
73356,1,0
79965,1,1
79965,1,1
79965,1,1
79965,1,0
79965,1,1
73335,1,1
73335,1,1
73335,1,1
73335,1,1
73335,1,1
74322,1,1
74322,1,0
74322,1,0
74322,1,1
74322,1,1
61972,1,0
61972,1,0
61972,1,0
61972,1,1
61972,1,1
70952,1,1
70952,1,1
70952,1,1
70952,1,1
70952,1,0
61867,1,0
61867,1,0
61867,1,1
61867,1,0
61867,1,1
61985,1,1
61985,1,1
61985,1,0
61985,1,1
61985,1,1
62441,1,1
62441,1,1
62441,1,1
62441,1,1
62441,1,1
56527,1,0
56527,1,0
56527,1,0
56527,1,0
56527,1,0
81418,1,1
81418,1,1
81418,1,1
81418,1,1
81418,1,1
73303,1,1
73303,1,1
73303,1,1
73303,1,1
73303,1,1
54327,1,0
54327,1,0
54327,1,0
54327,1,0
54327,1,0
54030,1,1
54030,1,1
54030,1,1
54030,1,1
54030,1,1
70314,1,1
70314,1,0
70314,1,1
70314,1,0
70314,1,1
74397,1,1
74397,1,1
74397,1,1
74397,1,1
