user_id,skill_name,correct
83515,1,0
83515,1,0
83515,1,0
83515,1,0
80342,1,0
80342,1,0
80342,1,1
80342,1,0
80002,1,1
80002,1,0
80002,1,1
80002,1,1
77731,1,1
77731,1,1
77731,1,1
77731,1,0
76605,1,0
76605,1,0
76605,1,1
76605,1,1
76593,1,0
76593,1,1
76593,1,1
76593,1,0
80089,1,0
80089,1,0
80089,1,0
80089,1,0
80015,1,0
80015,1,0
80015,1,0
80015,1,0
77860,1,0
77860,1,0
77860,1,1
77860,1,1
83509,1,0
83509,1,0
83509,1,0
83509,1,1
75215,1,0
75215,1,0
75215,1,0
75215,1,1
76595,1,1
76595,1,1
76595,1,1
76595,1,0
75246,1,0
75246,1,0
75246,1,0
75246,1,1
65033,1,1
65033,1,1
65033,1,1
65033,1,1
71954,1,1
71954,1,1
71954,1,1
71954,1,0
80024,1,0
80024,1,0
80024,1,1
80024,1,0
80106,1,1
80106,1,1
80106,1,0
80106,1,1
62470,1,1
62470,1,0
62470,1,0
62470,1,1
80013,1,0
80013,1,1
80013,1,1
80013,1,1
71614,1,0
71614,1,0
71614,1,1
71614,1,1
83520,1,1
83520,1,1
83520,1,1
83520,1,1
83510,1,0
83510,1,1
83510,1,1
83510,1,1
83505,1,0
83505,1,0
83505,1,0
83505,1,1
84564,1,0
84564,1,1
84564,1,1
84564,1,0
75137,1,1
75137,1,1
75137,1,0
75137,1,1
77772,1,1
77772,1,0
77772,1,0
77772,1,0
83507,1,1
83507,1,0
83507,1,1
83507,1,1
71546,1,1
71546,1,1
71546,1,1
71546,1,1
71599,1,1
71599,1,1
71599,1,1
71599,1,0
84221,1,0
84221,1,0
84221,1,0
84221,1,1
80008,1,0
80008,1,0
80008,1,0
80008,1,1
75146,1,0
75146,1,0
75146,1,1
75146,1,1
75136,1,1
75136,1,1
75136,1,1
75136,1,1
80006,1,1
80006,1,1
80006,1,0
80006,1,1
79894,1,1
79894,1,0
79894,1,1
79894,1,1
71544,1,1
71544,1,1
71544,1,1
71544,1,1
71618,1,1
71618,1,1
71618,1,1
71618,1,1
83518,1,1
83518,1,1
83518,1,1
83518,1,0
76589,1,0
76589,1,1
76589,1,1
76589,1,1
73691,1,0
73691,1,1
73691,1,1
73691,1,0
83516,1,0
83516,1,0
83516,1,0
83516,1,1
77759,1,1
77759,1,1
77759,1,1
77759,1,1
75143,1,1
75143,1,1
75143,1,1
75143,1,0
80004,1,1
80004,1,0
80004,1,1
80004,1,0
71530,1,0
71530,1,1
71530,1,1
71530,1,1
77918,1,1
77918,1,1
77918,1,1
77918,1,1
71537,1,0
71537,1,0
71537,1,0
71537,1,0
75138,1,1
75138,1,1
75138,1,1
75138,1,0
77757,1,0
77757,1,1
77757,1,1
77757,1,1
75131,1,1
75131,1,1
75131,1,1
75131,1,1
71528,1,0
71528,1,0
71528,1,1
71528,1,0
71609,1,1
71609,1,0
71609,1,0
71609,1,0
