user_id,skill_name,correct
83515,1,0
83515,1,1
83515,1,1
83515,1,0
83515,1,0
76310,1,0
76310,1,1
76310,1,0
76310,1,1
76310,1,1
62470,1,1
62470,1,0
62470,1,1
62470,1,1
62470,1,1
71546,1,1
71546,1,0
71546,1,1
71546,1,1
71546,1,1
84221,1,1
84221,1,1
84221,1,0
84221,1,1
84221,1,0
75981,1,0
75981,1,0
75981,1,0
75981,1,0
75981,1,0
71537,1,0
71537,1,1
71537,1,1
71537,1,1
71537,1,1
76643,1,1
76643,1,1
76643,1,1
76643,1,1
76643,1,1
71610,1,1
71610,1,1
71610,1,0
71610,1,1
71610,1,1
72121,1,0
72121,1,0
72121,1,0
72121,1,1
72121,1,1
71548,1,1
71548,1,1
71548,1,1
71548,1,1
71548,1,1
76320,1,0
76320,1,1
76320,1,1
76320,1,0
76320,1,0
76015,1,0
76015,1,0
76015,1,0
76015,1,0
76015,1,0
76617,1,0
76617,1,1
76617,1,1
76617,1,1
76617,1,1
74511,1,1
74511,1,1
74511,1,0
74511,1,0
74511,1,1
71613,1,1
71613,1,1
71613,1,1
71613,1,1
71613,1,1
76027,1,0
76027,1,0
76027,1,0
76027,1,0
76027,1,0
61773,1,1
61773,1,1
61773,1,0
61773,1,0
61773,1,1
75968,1,1
75968,1,0
75968,1,1
75968,1,0
75968,1,0
74701,1,1
74701,1,1
74701,1,1
74701,1,1
74701,1,0
75921,1,0
75921,1,0
75921,1,0
75921,1,0
75921,1,0
76639,1,1
76639,1,1
76639,1,1
76639,1,1
76639,1,1
71545,1,1
71545,1,1
71545,1,1
71545,1,1
71545,1,1
71606,1,1
71606,1,1
71606,1,1
71606,1,1
71606,1,0
71611,1,1
71611,1,0
71611,1,0
71611,1,1
71611,1,0
71547,1,1
71547,1,1
71547,1,1
71547,1,1
71547,1,1
75930,1,1
75930,1,1
75930,1,0
75930,1,1
75930,1,1
74786,1,1
74786,1,1
74786,1,1
74786,1,0
74786,1,0
71616,1,1
71616,1,1
71616,1,1
71616,1,0
71616,1,0
74707,1,0
74707,1,1
74707,1,0
74707,1,1
74707,1,0
75960,1,0
75960,1,1
75960,1,0
75960,1,0
75960,1,0
71612,1,1
71612,1,0
71612,1,1
71612,1,1
71612,1,0
76595,1,1
76595,1,0
76595,1,0
76595,1,1
76595,1,0
71544,1,1
71544,1,1
71544,1,1
71544,1,1
71544,1,1
71618,1,0
71618,1,1
71618,1,0
71618,1,1
71618,1,1
83518,1,1
83518,1,1
83518,1,1
83518,1,1
83518,1,0
72976,1,1
72976,1,0
72976,1,0
72976,1,0
72976,1,0
71528,1,0
71528,1,0
71528,1,1
71528,1,1
71528,1,1
75861,1,1
75861,1,0
75861,1,1
75861,1,0
75861,1,1
71602,1,0
71602,1,1
71602,1,0
71602,1,0
71602,1,0
71598,1,1
71598,1,1
71598,1,1
71598,1,1
71598,1,0
75969,1,1
75969,1,1
75969,1,1
75969,1,1
75969,1,1
75224,1,0
75224,1,1
75224,1,1
75224,1,1
75224,1,1
76402,1,1
76402,1,0
76402,1,0
76402,1,0
76402,1,0
75903,1,0
75903,1,0
75903,1,0
75903,1,0
75903,1,0
71532,1,1
71532,1,1
71532,1,1
71532,1,1
71532,1,0
76352,1,0
76352,1,0
76352,1,0
76352,1,0
76352,1,0
83527,1,1
83527,1,1
83527,1,0
83527,1,0
83527,1,0
76059,1,0
76059,1,1
76059,1,1
76059,1,0
76059,1,0
71533,1,1
71533,1,0
71533,1,1
71533,1,1
71533,1,1
76018,1,0
76018,1,0
76018,1,1
76018,1,1
76018,1,0
75970,1,1
75970,1,0
75970,1,1
75970,1,0
75970,1,0
75955,1,0
