user_id,skill_name,correct
77860,1,0
77860,1,1
77860,1,1
77860,1,0
77860,1,1
77860,1,1
71546,1,0
71546,1,0
71546,1,1
71546,1,0
71546,1,1
71546,1,1
72036,1,0
72036,1,1
72036,1,0
72036,1,1
72036,1,0
72036,1,1
72031,1,0
72031,1,0
72031,1,0
72031,1,0
72031,1,0
72031,1,1
72979,1,0
72979,1,0
72979,1,0
72979,1,0
72979,1,0
72979,1,0
77759,1,1
77759,1,1
77759,1,1
77759,1,1
77759,1,1
77759,1,1
71530,1,0
71530,1,1
71530,1,0
71530,1,0
71530,1,0
71530,1,1
71537,1,1
71537,1,1
71537,1,1
71537,1,0
71537,1,1
71537,1,1
74281,1,0
74281,1,0
74281,1,0
74281,1,0
74281,1,0
74281,1,0
71959,1,1
71959,1,0
71959,1,1
71959,1,0
71959,1,0
71959,1,0
71548,1,0
71548,1,0
71548,1,1
71548,1,1
71548,1,0
71548,1,1
73983,1,0
73983,1,0
73983,1,0
73983,1,1
73983,1,0
73983,1,0
74022,1,0
74022,1,0
74022,1,0
74022,1,0
74022,1,0
74022,1,0
72020,1,0
72020,1,0
72020,1,1
72020,1,0
72020,1,1
72020,1,1
73048,1,1
73048,1,0
73048,1,0
73048,1,1
73048,1,0
73048,1,1
71613,1,1
71613,1,1
71613,1,1
71613,1,0
71613,1,0
71613,1,1
77931,1,1
77931,1,1
77931,1,0
77931,1,0
77931,1,1
77931,1,1
72980,1,0
72980,1,0
72980,1,0
72980,1,0
72980,1,0
72980,1,0
72028,1,0
72028,1,0
72028,1,0
72028,1,1
72028,1,0
72028,1,1
73975,1,0
73975,1,0
73975,1,0
73975,1,0
73975,1,0
73975,1,0
72969,1,0
72969,1,0
72969,1,0
72969,1,0
72969,1,0
72969,1,0
71545,1,0
71545,1,0
71545,1,0
71545,1,0
71545,1,0
71545,1,0
77912,1,0
77912,1,1
77912,1,1
77912,1,1
77912,1,1
77912,1,0
71606,1,1
71606,1,1
71606,1,1
71606,1,1
71606,1,0
71606,1,0
71611,1,0
71611,1,1
71611,1,0
71611,1,1
71611,1,0
71611,1,0
71966,1,0
71966,1,1
71966,1,1
71966,1,1
71966,1,0
71966,1,1
71600,1,0
71600,1,0
71600,1,0
71600,1,0
71600,1,1
71600,1,1
71547,1,1
71547,1,1
71547,1,0
71547,1,0
71547,1,1
71547,1,1
72037,1,0
72037,1,0
72037,1,1
72037,1,1
72037,1,1
72037,1,1
73575,1,0
73575,1,1
73575,1,0
73575,1,1
73575,1,1
73575,1,0
71616,1,0
71616,1,1
71616,1,1
71616,1,0
71616,1,0
71616,1,1
71612,1,1
71612,1,0
71612,1,1
71612,1,0
71612,1,0
71612,1,0
72030,1,0
72030,1,0
72030,1,1
72030,1,0
72030,1,0
72030,1,0
72033,1,0
72033,1,0
72033,1,1
72033,1,1
72033,1,0
72033,1,0
71544,1,1
71544,1,1
71544,1,0
71544,1,1
71544,1,1
71544,1,0
71618,1,1
71618,1,1
71618,1,1
71618,1,1
71618,1,1
71618,1,1
77829,1,0
77829,1,1
77829,1,0
77829,1,1
77829,1,1
77829,1,0
71956,1,0
71956,1,1
71956,1,1
71956,1,1
71956,1,0
71956,1,0
71602,1,1
71602,1,1
71602,1,0
71602,1,0
71602,1,1
71602,1,1
71598,1,0
71598,1,0
71598,1,1
71598,1,1
71598,1,1
71598,1,0
73997,1,0
73997,1,0
73997,1,0
73997,1,0
73997,1,0
73997,1,0
77761,1,1
77761,1,0
77761,1,1
77761,1,1
77761,1,0
77761,1,1
75141,1,1
75141,1,1
75141,1,1
75141,1,1
75141,1,1
75141,1,1
71617,1,1
71617,1,1
71617,1,0
71617,1,0
71617,1,1
71617,1,1
77785,1,1
77785,1,0
77785,1,1
77785,1,1
77785,1,1
77785,1,1
77770,1,0
77770,1,0
77770,1,0
77770,1,0
77770,1,1
77770,1,0
74615,1,1
74615,1,1
74615,1,1
74615,1,0
74615,1,1
74615,1,1
71532,1,0
71532,1,1
71532,1,0
71532,1,0
71532,1,1
71532,1,0
71974,1,0
71974,1,1
71974,1,1
71974,1,1
71974,1,0
71974,1,0
73032,1,1
73032,1,0
73032,1,1
73032,1,0
73032,1,0
73032,1,0
74737,1,0
74737,1,1
74737,1,1
74737,1,1
74737,1,1
74737,1,1
72021,1,1
72021,1,1
72021,1,1
72021,1,0
72021,1,1
72021,1,1
71601,1,0
71601,1,0
71601,1,1
71601,1,1
71601,1,1
71601,1,0
71529,1,1
71529,1,1
71529,1,1
71529,1,0
71529,1,1
71529,1,1
72019,1,1
72019,1,0
72019,1,0
72019,1,1
72019,1,1
72019,1,0
73576,1,1
73576,1,0
73576,1,1
73576,1,1
73576,1,1
73576,1,1
74128,1,0
74128,1,0
74128,1,0
74128,1,0
74128,1,0
74128,1,0
71533,1,0
71533,1,0
71533,1,0
71533,1,0
71533,1,0
71533,1,1
73977,1,1
73977,1,0
73977,1,0
73977,1,1
73977,1,0
73977,1,0
73982,1,0
73982,1,0
73982,1,0
73982,1,0
73982,1,1
73982,1,0
71538,1,0
71538,1,0
71538,1,1
71538,1,1
71538,1,1
71538,1,0
77731,1,1
77731,1,1
77731,1,1
77731,1,1
77731,1,0
77731,1,1
72043,1,0
72043,1,0
72043,1,1
72043,1,1
72043,1,1
72043,1,0
71954,1,1
71954,1,0
71954,1,1
71954,1,0
71954,1,0
71954,1,0
71614,1,0
71614,1,1
71614,1,0
71614,1,1
71614,1,1
71614,1,1
84595,1,0
84595,1,0
84595,1,0
84595,1,1
84595,1,1
84595,1,0
71599,1,1
71599,1,1
71599,1,0
71599,1,1
71599,1,0
71599,1,1
71609,1,1
71609,1,0
71609,1,1
71609,1,1
71609,1,1
71609,1,0
73686,1,0
73686,1,0
73686,1,0
73686,1,0
73686,1,0
73686,1,0
77763,1,1
77763,1,1
77763,1,1
77763,1,0
77763,1,1
77763,1,1
73976,1,1
73976,1,1
73976,1,0
73976,1,0
73976,1,0
73976,1,1
71952,1,0
71952,1,1
71952,1,1
71952,1,1
71952,1,1
71952,1,0
73582,1,0
73582,1,0
73582,1,0
73582,1,0
73582,1,1
73582,1,1
71539,1,0
71539,1,0
71539,1,1
71539,1,0
71539,1,0
71539,1,1
71604,1,1
71604,1,1
71604,1,1
71604,1,0
71604,1,1
71604,1,1
72022,1,0
72022,1,1
72022,1,0
72022,1,1
72022,1,0
72022,1,0
73585,1,0
73585,1,0
73585,1,0
73585,1,0
73585,1,0
73585,1,0
72600,1,0
72600,1,1
72600,1,0
72600,1,0
72600,1,0
72600,1,0
72032,1,0
72032,1,0
72032,1,0
72032,1,1
72032,1,1
72032,1,0
71603,1,0
71603,1,1
71603,1,1
71603,1,0
71603,1,1
71603,1,0
72987,1,0
72987,1,0
72987,1,1
72987,1,0
